,ID,PAYMENT_TERM,INSTALLMENT_PLANS,INSTALLMENT_PERCENT,LOAN_PURPOSE,LOAN_AMOUNT,OTHERS_ON_LOAN,ALLOW,SEX,AGE,JOB_TYPE,DEPENDENTS,TELEPHONE,FOREIGN_WORKER,EMPLOYMENT_DURATION,PROPERTY,HOUSING,CURRENT_RESIDENCE_DURATION,CHECKING_BALANCE,CREDIT_HISTORY,EXISTING_SAVINGS,EXISTING_CREDITS_COUNT
119,1199976,434.0,NONE,1.0,CAR_NEW,822.0,NONE,1,F,25.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,3.0,179.58,CREDITS_PAID_TO_DATE,56.23,1.0
120,330683,775.0,STORES,2.0,CAR_USED,2487.0,NONE,1,F,35.0,3.0,1.0,0.0,1.0,4.0,SAVINGS_INSURANCE,OWN,2.0,68.02,PRIOR_PAYMENTS_DELAYED,32606.09,1.0
121,932321,450.0,BANK,3.0,FURNITURE,250.0,NONE,1,F,30.0,0.0,1.0,0.0,1.0,4.0,SAVINGS_INSURANCE,RENT,2.0,-540.51,CREDITS_PAID_TO_DATE,45.94,1.0
122,1108135,690.0,NONE,4.0,RADIO_TV,3281.0,NONE,1,M,35.0,2.0,1.0,1.0,1.0,2.0,SAVINGS_INSURANCE,OWN,3.0,NO_CHECKING,OUTSTANDING_CREDIT,995.95,1.0
123,694311,620.0,STORES,3.0,FURNITURE,1958.0,NONE,1,F,47.0,1.0,1.0,0.0,1.0,1.0,REAL_ESTATE,OWN,1.0,92.28,CREDITS_PAID_TO_DATE,978.41,2.0
124,77524,527.0,STORES,2.0,CAR_NEW,3366.0,NONE,1,F,31.0,3.0,1.0,0.0,1.0,3.0,CAR_OTHER,OWN,2.0,-44.66,PRIOR_PAYMENTS_DELAYED,24.49,1.0
125,620024,840.0,NONE,4.0,RADIO_TV,6948.0,NONE,1,M,40.0,3.0,1.0,0.0,1.0,,SAVINGS_INSURANCE,OWN,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,853.81,2.0
126,76618,510.0,NONE,3.0,CAR_NEW,2720.0,NONE,1,M,34.0,2.0,1.0,0.0,1.0,4.0,SAVINGS_INSURANCE,RENT,4.0,NO_CHECKING,CREDITS_PAID_TO_DATE,201.44,1.0
127,1159583,775.0,NONE,1.0,RADIO_TV,2092.0,NONE,1,M,28.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,2.0,0,CREDITS_PAID_TO_DATE,40.13,1.0
128,735542,155.0,STORES,1.0,CAR_NEW,250.0,CO-APPLICANT,1,F,31.0,1.0,1.0,1.0,1.0,4.0,REAL_ESTATE,OWN,2.0,-56.31,ALL_CREDITS_PAID_BACK,340.2,1.0
129,712883,660.0,NONE,3.0,RETRAINING,2683.0,NONE,1,F,28.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,2.0,-110.94,CREDITS_PAID_TO_DATE,63.91,1.0
130,968178,390.0,NONE,2.0,CAR_NEW,1782.0,NONE,1,F,28.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,3.0,104.88,PRIOR_PAYMENTS_DELAYED,36.03,2.0
131,1144585,682.0,NONE,3.0,RADIO_TV,2499.0,NONE,1,F,39.0,3.0,1.0,1.0,1.0,2.0,REAL_ESTATE,OWN,3.0,0,CREDITS_PAID_TO_DATE,200.56,2.0
132,776941,372.0,NONE,3.0,FURNITURE,1288.0,NONE,1,F,34.0,3.0,1.0,0.0,1.0,0.0,CAR_OTHER,RENT,3.0,-546.14,CREDITS_PAID_TO_DATE,52.74,1.0
133,511924,420.0,STORES,4.0,CAR_USED,1395.0,NONE,1,M,33.0,3.0,1.0,1.0,1.0,7.0,CAR_OTHER,OWN,3.0,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
134,368637,510.0,BANK,3.0,CAR_USED,250.0,NONE,1,M,29.0,0.0,2.0,0.0,1.0,4.0,REAL_ESTATE,RENT,3.0,-342.91,CREDITS_PAID_TO_DATE,885.88,1.0
135,225589,630.0,STORES,3.0,RADIO_TV,2105.0,NONE,1,F,33.0,3.0,1.0,0.0,1.0,1.0,CAR_OTHER,OWN,3.0,-58.57,PRIOR_PAYMENTS_DELAYED,778.4,2.0
136,393377,150.0,STORES,1.0,CAR_NEW,250.0,NONE,1,F,19.0,3.0,1.0,0.0,1.0,6.0,REAL_ESTATE,OWN,1.0,-1349.02,PRIOR_PAYMENTS_DELAYED,37.66,1.0
137,670971,341.0,NONE,4.0,CAR_USED,2956.0,NONE,1,M,38.0,2.0,1.0,1.0,1.0,7.0,SAVINGS_INSURANCE,OWN,4.0,NO_CHECKING,CREDITS_PAID_TO_DATE,1388.46,1.0
138,789846,806.0,NONE,4.0,RADIO_TV,4660.0,NONE,1,M,40.0,2.0,1.0,1.0,1.0,4.0,CAR_OTHER,FREE,3.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,103.4,2.0
139,187662,330.0,BANK,2.0,FURNITURE,250.0,NONE,1,F,21.0,1.0,1.0,1.0,1.0,2.0,SAVINGS_INSURANCE,RENT,3.0,-52.51,PRIOR_PAYMENTS_DELAYED,59.96,1.0
140,911639,930.0,NONE,4.0,REPAIRS,4427.0,CO-APPLICANT,0,M,49.0,3.0,2.0,1.0,1.0,13.0,UNKNOWN,FREE,5.0,NO_CHECKING,OUTSTANDING_CREDIT,43923.04,2.0
141,198011,403.0,BANK,2.0,CAR_USED,2279.0,NONE,0,F,46.0,0.0,1.0,1.0,1.0,5.0,SAVINGS_INSURANCE,OWN,2.0,154.94,PRIOR_PAYMENTS_DELAYED,76.12,2.0
142,1125247,341.0,NONE,2.0,FURNITURE,250.0,NONE,1,F,41.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,RENT,3.0,-1691.68,ALL_CREDITS_PAID_BACK,83.13,1.0
143,465872,720.0,NONE,4.0,RADIO_TV,5535.0,NONE,0,M,44.0,2.0,1.0,0.0,1.0,6.0,SAVINGS_INSURANCE,OWN,5.0,NO_CHECKING,OUTSTANDING_CREDIT,925.17,2.0
144,803688,1050.0,NONE,4.0,RADIO_TV,5664.0,NONE,1,F,38.0,3.0,1.0,0.0,1.0,2.0,CAR_OTHER,OWN,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,758.75,1.0
145,753984,930.0,NONE,4.0,CAR_USED,4712.0,NONE,0,F,50.0,3.0,1.0,1.0,1.0,6.0,SAVINGS_INSURANCE,OWN,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,482.01,2.0
146,1077296,124.0,STORES,2.0,CAR_USED,250.0,NONE,1,F,29.0,3.0,1.0,0.0,1.0,4.0,CAR_OTHER,OWN,1.0,-260.42,CREDITS_PAID_TO_DATE,65.46,1.0
147,681564,837.0,NONE,4.0,VACATION,7403.0,NONE,0,M,50.0,3.0,2.0,1.0,1.0,9.0,UNKNOWN,OWN,5.0,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
148,1181327,330.0,NONE,3.0,VACATION,2541.0,NONE,1,M,37.0,3.0,1.0,0.0,1.0,6.0,REAL_ESTATE,OWN,3.0,-30.79,ALL_CREDITS_PAID_BACK,461.95,1.0
149,655180,1140.0,NONE,4.0,APPLIANCES,6313.0,CO-APPLICANT,0,M,45.0,3.0,2.0,1.0,1.0,6.0,CAR_OTHER,OWN,5.0,NO_CHECKING,OUTSTANDING_CREDIT,3670.98,3.0
150,984499,690.0,NONE,2.0,EDUCATION,3015.0,NONE,1,M,32.0,3.0,1.0,1.0,1.0,0.0,CAR_OTHER,OWN,2.0,-743.08,PRIOR_PAYMENTS_DELAYED,15.52,1.0
151,662928,124.0,NONE,3.0,CAR_NEW,695.0,NONE,1,M,29.0,3.0,1.0,0.0,1.0,5.0,CAR_OTHER,RENT,2.0,-224.19,CREDITS_PAID_TO_DATE,212.14,1.0
152,72908,,NONE,2.0,CAR_USED,1820.0,NONE,1,F,28.0,3.0,2.0,0.0,1.0,0.0,CAR_OTHER,RENT,3.0,-22.62,ALL_CREDITS_PAID_BACK,359.06,2.0
153,569912,450.0,NONE,3.0,CAR_USED,3998.0,NONE,0,M,32.0,3.0,1.0,0.0,1.0,5.0,CAR_OTHER,OWN,4.0,NO_CHECKING,CREDITS_PAID_TO_DATE,16.4,1.0
154,769631,780.0,NONE,2.0,APPLIANCES,4430.0,NONE,1,F,49.0,3.0,1.0,0.0,1.0,0.0,CAR_OTHER,RENT,2.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,2.0
155,574066,310.0,NONE,3.0,REPAIRS,2560.0,NONE,0,M,28.0,2.0,1.0,0.0,1.0,4.0,CAR_OTHER,OWN,2.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,368.33,1.0
156,171192,450.0,NONE,4.0,FURNITURE,5757.0,NONE,1,M,47.0,3.0,1.0,1.0,1.0,12.0,SAVINGS_INSURANCE,OWN,4.0,197.72,PRIOR_PAYMENTS_DELAYED,950.59,2.0
157,612509,810.0,NONE,4.0,FURNITURE,6592.0,NONE,1,M,45.0,3.0,2.0,1.0,1.0,6.0,UNKNOWN,OWN,5.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,2.0
158,507506,630.0,NONE,4.0,CAR_USED,2483.0,NONE,0,M,37.0,3.0,1.0,1.0,1.0,7.0,CAR_OTHER,OWN,3.0,-249.15,PRIOR_PAYMENTS_DELAYED,75.06,2.0
159,1278195,120.0,STORES,1.0,CAR_USED,250.0,NONE,1,M,23.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,1.0,-339.02,ALL_CREDITS_PAID_BACK,81.8,1.0
160,1031241,651.0,NONE,4.0,RADIO_TV,5422.0,GUARANTOR,1,M,34.0,2.0,1.0,1.0,1.0,3.0,SAVINGS_INSURANCE,FREE,4.0,NO_CHECKING,CREDITS_PAID_TO_DATE,340.3,1.0
161,1187275,360.0,NONE,3.0,CAR_NEW,2833.0,NONE,0,F,31.0,3.0,1.0,1.0,1.0,0.0,SAVINGS_INSURANCE,OWN,3.0,-275.67,ALL_CREDITS_PAID_BACK,78.8,2.0
162,838488,1054.0,NONE,4.0,FURNITURE,3789.0,NONE,1,M,47.0,3.0,1.0,1.0,1.0,8.0,UNKNOWN,FREE,3.0,135.63,OUTSTANDING_CREDIT,754.96,2.0
163,502792,120.0,STORES,1.0,CAR_USED,250.0,CO-APPLICANT,1,F,28.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,1.0,-109.45,CREDITS_PAID_TO_DATE,106.18,1.0
164,1084370,450.0,NONE,3.0,RETRAINING,2728.0,NONE,1,F,35.0,3.0,1.0,0.0,1.0,3.0,SAVINGS_INSURANCE,OWN,3.0,-104.7,CREDITS_PAID_TO_DATE,215.97,1.0
165,145683,120.0,NONE,2.0,CAR_NEW,250.0,NONE,1,F,21.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,RENT,1.0,-816.98,ALL_CREDITS_PAID_BACK,61.88,1.0
166,833423,480.0,NONE,3.0,RETRAINING,2680.0,NONE,1,M,34.0,2.0,1.0,1.0,1.0,1.0,REAL_ESTATE,OWN,3.0,55.5,PRIOR_PAYMENTS_DELAYED,33.55,1.0
167,1277256,1271.0,BANK,3.0,FURNITURE,250.0,NONE,1,M,24.0,0.0,1.0,0.0,1.0,2.0,REAL_ESTATE,RENT,3.0,162.0,ALL_CREDITS_PAID_BACK,1063.49,2.0
168,1007373,150.0,STORES,1.0,APPLIANCES,1259.0,CO-APPLICANT,0,F,40.0,1.0,1.0,1.0,1.0,3.0,CAR_OTHER,OWN,2.0,196.52,PRIOR_PAYMENTS_DELAYED,904.82,1.0
169,454542,450.0,NONE,2.0,VACATION,2223.0,NONE,1,F,27.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,1.0,-243.26,CREDITS_PAID_TO_DATE,,1.0
170,1185705,1320.0,NONE,5.0,REPAIRS,3063.0,NONE,0,M,49.0,3.0,1.0,1.0,1.0,8.0,SAVINGS_INSURANCE,FREE,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,4390.72,2.0
171,1079616,480.0,NONE,3.0,CAR_NEW,3000.0,CO-APPLICANT,1,M,39.0,3.0,1.0,1.0,1.0,0.0,REAL_ESTATE,FREE,4.0,NO_CHECKING,CREDITS_PAID_TO_DATE,341.79,2.0
172,946741,899.0,BANK,4.0,RADIO_TV,4193.0,NONE,1,M,39.0,1.0,1.0,1.0,1.0,5.0,SAVINGS_INSURANCE,OWN,4.0,196.92,OUTSTANDING_CREDIT,218.08,2.0
173,349397,744.0,NONE,3.0,RADIO_TV,4829.0,NONE,1,M,41.0,3.0,1.0,1.0,1.0,6.0,CAR_OTHER,OWN,2.0,76.13,OUTSTANDING_CREDIT,243.36,2.0
174,339743,840.0,NONE,4.0,CAR_USED,5308.0,NONE,1,M,42.0,3.0,1.0,0.0,1.0,1.0,SAVINGS_INSURANCE,OWN,3.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,20762.66,2.0
175,630028,744.0,NONE,4.0,APPLIANCES,2261.0,NONE,0,M,42.0,3.0,1.0,0.0,1.0,10.0,UNKNOWN,OWN,3.0,NO_CHECKING,OUTSTANDING_CREDIT,982.15,1.0
176,760357,480.0,STORES,3.0,CAR_NEW,250.0,CO-APPLICANT,1,F,47.0,1.0,1.0,0.0,1.0,5.0,SAVINGS_INSURANCE,OWN,1.0,-252.37,CREDITS_PAID_TO_DATE,13.39,1.0
177,535464,480.0,STORES,1.0,CAR_NEW,3428.0,NONE,1,F,27.0,3.0,1.0,0.0,1.0,0.0,CAR_OTHER,OWN,1.0,157.17,CREDITS_PAID_TO_DATE,17.68,1.0
178,471780,510.0,NONE,3.0,FURNITURE,5071.0,NONE,1,M,38.0,3.0,2.0,1.0,1.0,2.0,SAVINGS_INSURANCE,OWN,2.0,45.87,CREDITS_PAID_TO_DATE,91.59,1.0
179,582570,870.0,NONE,2.0,APPLIANCES,3533.0,NONE,1,F,44.0,3.0,1.0,0.0,1.0,6.0,SAVINGS_INSURANCE,OWN,3.0,3019.48,PRIOR_PAYMENTS_DELAYED,208.53,1.0
180,1057270,780.0,NONE,3.0,BUSINESS,7179.0,NONE,0,M,48.0,3.0,1.0,0.0,1.0,6.0,UNKNOWN,OWN,3.0,28041.16,PRIOR_PAYMENTS_DELAYED,324.95,2.0
181,471746,570.0,STORES,2.0,CAR_NEW,1372.0,NONE,1,F,24.0,3.0,1.0,0.0,1.0,3.0,CAR_OTHER,OWN,2.0,17391.41,CREDITS_PAID_TO_DATE,17.46,1.0
182,914849,930.0,STORES,4.0,RETRAINING,5316.0,NONE,0,F,40.0,3.0,1.0,1.0,1.0,7.0,CAR_OTHER,OWN,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,249.11,1.0
183,808174,570.0,NONE,3.0,CAR_USED,1682.0,NONE,1,M,36.0,3.0,1.0,0.0,1.0,7.0,REAL_ESTATE,OWN,3.0,-784.62,ALL_CREDITS_PAID_BACK,460.19,1.0
184,445581,,STORES,1.0,FURNITURE,1079.0,NONE,1,F,35.0,3.0,2.0,1.0,1.0,0.0,REAL_ESTATE,OWN,2.0,-368.63,PRIOR_PAYMENTS_DELAYED,4.93,2.0
185,1043701,496.0,NONE,3.0,REPAIRS,,NONE,1,M,41.0,2.0,2.0,1.0,,0.0,CAR_OTHER,OWN,2.0,43.96,PRIOR_PAYMENTS_DELAYED,88.93,2.0
186,1175955,775.0,NONE,4.0,CAR_USED,7486.0,CO-APPLICANT,0,M,52.0,3.0,2.0,1.0,1.0,9.0,UNKNOWN,OWN,3.0,11051.48,PRIOR_PAYMENTS_DELAYED,1187.99,2.0
187,1146804,868.0,BANK,3.0,CAR_USED,5062.0,NONE,1,F,41.0,0.0,1.0,0.0,,7.0,CAR_OTHER,RENT,2.0,0,CREDITS_PAID_TO_DATE,26.7,1.0
188,30417,810.0,NONE,4.0,RADIO_TV,4981.0,NONE,1,M,47.0,2.0,2.0,1.0,1.0,5.0,SAVINGS_INSURANCE,OWN,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,525.23,2.0
189,912989,180.0,STORES,1.0,CAR_NEW,250.0,NONE,1,F,21.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,RENT,1.0,-95.89,ALL_CREDITS_PAID_BACK,286.26,1.0
190,202086,124.0,NONE,3.0,CAR_NEW,1704.0,NONE,1,F,19.0,3.0,1.0,0.0,1.0,4.0,CAR_OTHER,OWN,2.0,171.5,ALL_CREDITS_PAID_BACK,49.2,1.0
191,409686,1260.0,,5.0,APPLIANCES,3437.0,NONE,1,M,38.0,3.0,1.0,1.0,1.0,18.0,UNKNOWN,OWN,3.0,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
192,924965,1620.0,NONE,4.0,EDUCATION,3972.0,CO-APPLICANT,0,F,41.0,3.0,2.0,1.0,1.0,10.0,SAVINGS_INSURANCE,OWN,4.0,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
193,205835,310.0,STORES,2.0,CAR_USED,1349.0,NONE,1,F,36.0,1.0,2.0,0.0,1.0,0.0,CAR_OTHER,RENT,1.0,-665.67,ALL_CREDITS_PAID_BACK,441.07,
194,283119,868.0,NONE,3.0,EDUCATION,4547.0,NONE,0,M,42.0,3.0,1.0,0.0,1.0,9.0,SAVINGS_INSURANCE,OWN,,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,1.0
195,1078089,682.0,NONE,3.0,CAR_NEW,3580.0,NONE,0,M,25.0,3.0,1.0,0.0,1.0,3.0,CAR_OTHER,RENT,4.0,83.69,CREDITS_PAID_TO_DATE,16.87,2.0
196,989302,279.0,NONE,3.0,FURNITURE,4854.0,NONE,0,F,45.0,3.0,1.0,0.0,1.0,7.0,SAVINGS_INSURANCE,OWN,4.0,2453.65,CREDITS_PAID_TO_DATE,25.67,1.0
197,472686,1110.0,BANK,3.0,EDUCATION,4892.0,NONE,1,M,31.0,0.0,1.0,0.0,1.0,7.0,CAR_OTHER,OWN,3.0,-48.09,CREDITS_PAID_TO_DATE,50.88,2.0
198,137843,570.0,STORES,2.0,CAR_USED,1286.0,NONE,1,F,23.0,3.0,1.0,0.0,1.0,0.0,CAR_OTHER,OWN,3.0,-18.72,CREDITS_PAID_TO_DATE,66.57,1.0
199,921884,279.0,NONE,2.0,CAR_NEW,250.0,NONE,1,F,22.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,3.0,-121.74,ALL_CREDITS_PAID_BACK,19.55,1.0
200,978011,434.0,NONE,2.0,APPLIANCES,2527.0,NONE,0,M,24.0,3.0,1.0,0.0,1.0,1.0,SAVINGS_INSURANCE,OWN,2.0,NO_CHECKING,CREDITS_PAID_TO_DATE,860.79,1.0
201,589054,480.0,NONE,2.0,CAR_NEW,1395.0,NONE,0,F,30.0,3.0,1.0,0.0,1.0,4.0,SAVINGS_INSURANCE,OWN,3.0,189.12,CREDITS_PAID_TO_DATE,9.06,1.0
202,539976,341.0,NONE,3.0,CAR_USED,1965.0,NONE,0,M,53.0,3.0,2.0,1.0,1.0,11.0,SAVINGS_INSURANCE,OWN,2.0,0,PRIOR_PAYMENTS_DELAYED,2321.59,2.0
203,263611,450.0,STORES,4.0,RETRAINING,2497.0,NONE,1,F,24.0,3.0,1.0,0.0,1.0,9.0,CAR_OTHER,OWN,3.0,49.96,PRIOR_PAYMENTS_DELAYED,55.29,1.0
204,424368,961.0,NONE,4.0,APPLIANCES,4295.0,CO-APPLICANT,0,F,45.0,2.0,1.0,1.0,1.0,5.0,CAR_OTHER,FREE,5.0,13441.21,OUTSTANDING_CREDIT,995.5,2.0
205,367248,372.0,NONE,2.0,CAR_NEW,2048.0,NONE,1,F,35.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,4.0,NO_CHECKING,CREDITS_PAID_TO_DATE,11.36,1.0
206,1088816,120.0,NONE,1.0,CAR_NEW,1637.0,NONE,1,F,28.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,2.0,108.8,NO_CREDITS,227.56,2.0
207,540372,360.0,NONE,2.0,CAR_NEW,1983.0,NONE,1,F,19.0,3.0,1.0,0.0,1.0,4.0,CAR_OTHER,OWN,2.0,127.5,CREDITS_PAID_TO_DATE,32.53,1.0
208,7903,620.0,NONE,3.0,APPLIANCES,2827.0,CO-APPLICANT,1,M,31.0,3.0,1.0,0.0,1.0,7.0,SAVINGS_INSURANCE,OWN,3.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,1.0
209,646174,870.0,NONE,4.0,EDUCATION,5335.0,NONE,1,F,39.0,3.0,1.0,0.0,1.0,2.0,UNKNOWN,OWN,3.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,5368.28,1.0
210,222866,480.0,NONE,3.0,CAR_NEW,2440.0,NONE,1,M,41.0,3.0,1.0,0.0,1.0,1.0,CAR_OTHER,OWN,2.0,56.79,CREDITS_PAID_TO_DATE,727.82,1.0
211,52903,1200.0,NONE,4.0,,7846.0,GUARANTOR,0,M,56.0,3.0,1.0,1.0,1.0,13.0,UNKNOWN,FREE,4.0,NO_CHECKING,OUTSTANDING_CREDIT,14926.99,2.0
212,361368,1054.0,NONE,5.0,BUSINESS,4134.0,NONE,0,F,37.0,3.0,1.0,0.0,1.0,9.0,UNKNOWN,OWN,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,3.0
213,572583,1080.0,NONE,3.0,APPLIANCES,2433.0,NONE,1,M,40.0,3.0,2.0,1.0,1.0,6.0,SAVINGS_INSURANCE,OWN,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,998.09,1.0
214,40229,186.0,STORES,2.0,CAR_USED,250.0,NONE,0,M,28.0,3.0,1.0,0.0,1.0,1.0,SAVINGS_INSURANCE,RENT,2.0,-240.3,ALL_CREDITS_PAID_BACK,12.54,1.0
215,817969,279.0,STORES,1.0,CAR_NEW,250.0,CO-APPLICANT,1,M,19.0,3.0,1.0,0.0,1.0,3.0,SAVINGS_INSURANCE,RENT,2.0,-181.66,ALL_CREDITS_PAID_BACK,18.98,1.0
216,478515,630.0,NONE,3.0,FURNITURE,4574.0,NONE,0,F,48.0,3.0,1.0,0.0,1.0,6.0,UNKNOWN,OWN,4.0,NO_CHECKING,CREDITS_PAID_TO_DATE,221.79,2.0
217,887509,630.0,NONE,4.0,FURNITURE,1903.0,NONE,1,M,53.0,3.0,1.0,1.0,1.0,7.0,SAVINGS_INSURANCE,OWN,4.0,NO_CHECKING,CREDITS_PAID_TO_DATE,980.41,1.0
218,175996,403.0,STORES,2.0,FURNITURE,250.0,NONE,1,F,26.0,1.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,RENT,1.0,-951.02,ALL_CREDITS_PAID_BACK,1.11,1.0
219,271661,810.0,NONE,4.0,APPLIANCES,3303.0,NONE,1,M,46.0,2.0,1.0,0.0,1.0,4.0,REAL_ESTATE,OWN,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,343.4,2.0
220,818660,1110.0,NONE,4.0,OTHER,7536.0,NONE,0,F,52.0,3.0,1.0,0.0,1.0,5.0,UNKNOWN,OWN,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,2.0
221,765079,620.0,NONE,3.0,RETRAINING,1466.0,NONE,1,F,24.0,3.0,1.0,0.0,1.0,0.0,CAR_OTHER,RENT,2.0,-75.4,PRIOR_PAYMENTS_DELAYED,82.61,1.0
222,488884,248.0,NONE,1.0,CAR_NEW,423.0,NONE,1,M,32.0,3.0,1.0,0.0,1.0,2.0,REAL_ESTATE,OWN,2.0,-185.32,CREDITS_PAID_TO_DATE,648.72,1.0
223,12996,682.0,NONE,3.0,CAR_USED,3376.0,NONE,1,F,32.0,3.0,1.0,0.0,1.0,0.0,CAR_OTHER,OWN,2.0,8421.46,ALL_CREDITS_PAID_BACK,94.68,1.0
224,246793,180.0,NONE,2.0,CAR_USED,250.0,NONE,1,M,19.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,,1.0,111.53,ALL_CREDITS_PAID_BACK,47.73,1.0
225,1043396,434.0,NONE,3.0,CAR_NEW,3531.0,NONE,1,F,43.0,3.0,1.0,0.0,1.0,3.0,SAVINGS_INSURANCE,OWN,4.0,NO_CHECKING,CREDITS_PAID_TO_DATE,260.55,1.0
226,164843,1260.0,NONE,2.0,FURNITURE,4703.0,NONE,0,M,34.0,3.0,1.0,1.0,1.0,4.0,SAVINGS_INSURANCE,OWN,4.0,1434.78,PRIOR_PAYMENTS_DELAYED,831.82,2.0
227,905203,750.0,NONE,4.0,RETRAINING,7412.0,NONE,0,F,33.0,3.0,1.0,0.0,1.0,1.0,SAVINGS_INSURANCE,OWN,4.0,117.65,CREDITS_PAID_TO_DATE,500.65,2.0
228,248932,240.0,NONE,1.0,CAR_NEW,250.0,NONE,1,M,20.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,1.0,-1207.07,ALL_CREDITS_PAID_BACK,21.37,1.0
229,598350,775.0,NONE,3.0,CAR_USED,4696.0,NONE,0,M,35.0,2.0,1.0,1.0,1.0,1.0,SAVINGS_INSURANCE,FREE,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,323.68,1.0
230,528799,1410.0,NONE,4.0,RADIO_TV,9286.0,CO-APPLICANT,0,M,52.0,3.0,2.0,1.0,1.0,8.0,UNKNOWN,FREE,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,2.0
231,1222238,690.0,NONE,3.0,CAR_USED,4713.0,NONE,1,F,31.0,3.0,1.0,1.0,1.0,1.0,SAVINGS_INSURANCE,OWN,3.0,-1353.72,PRIOR_PAYMENTS_DELAYED,231.74,1.0
232,677729,900.0,NONE,3.0,FURNITURE,5119.0,NONE,0,F,55.0,3.0,1.0,0.0,1.0,7.0,CAR_OTHER,OWN,3.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,366.61,1.0
233,96197,1080.0,NONE,4.0,RADIO_TV,7689.0,CO-APPLICANT,0,M,51.0,3.0,1.0,1.0,1.0,10.0,UNKNOWN,FREE,3.0,NO_CHECKING,OUTSTANDING_CREDIT,26587.92,2.0
234,1206978,960.0,NONE,4.0,OTHER,9727.0,GUARANTOR,0,M,57.0,3.0,2.0,1.0,1.0,7.0,CAR_OTHER,FREE,5.0,NO_CHECKING,OUTSTANDING_CREDIT,829.3,2.0
235,934321,868.0,NONE,2.0,APPLIANCES,2118.0,NONE,1,M,37.0,3.0,1.0,1.0,1.0,7.0,REAL_ESTATE,OWN,3.0,22.13,CREDITS_PAID_TO_DATE,42.25,1.0
236,732995,570.0,NONE,4.0,EDUCATION,4181.0,NONE,1,M,35.0,3.0,1.0,0.0,1.0,5.0,CAR_OTHER,OWN,2.0,131.01,PRIOR_PAYMENTS_DELAYED,161.16,1.0
237,845278,589.0,NONE,4.0,RADIO_TV,2604.0,NONE,0,M,32.0,3.0,1.0,0.0,1.0,10.0,SAVINGS_INSURANCE,OWN,3.0,NO_CHECKING,CREDITS_PAID_TO_DATE,226.04,1.0
238,1135967,682.0,STORES,1.0,REPAIRS,2181.0,NONE,1,F,35.0,1.0,2.0,0.0,1.0,2.0,SAVINGS_INSURANCE,RENT,1.0,,ALL_CREDITS_PAID_BACK,808.73,2.0
239,1098712,450.0,NONE,2.0,FURNITURE,2811.0,NONE,1,M,40.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,2.0,NO_CHECKING,ALL_CREDITS_PAID_BACK,863.85,1.0
